OrderID,ProductID,Quantity
13106,P0054,1
13107,P0007,3
13108,P0032,1
13109,P0074,3
13110,P0068,1
13111,P0010,1
13112,P0007,4
13113,P0057,1
13114,P0074,5
13115,P0100,1
13116,P0046,2
13117,P0014,5
13118,P0051,3
13119,P0025,2
13120,P0044,2
13121,P0018,4
13122,P0010,1
13123,P0034,2
13124,P0081,4
13125,P0098,3
13126,P0095,4
13127,P0011,5
13128,P0095,1
13129,P0023,3
13130,P0001,5
13131,P0022,4
13132,P0022,2
13133,P0038,3
13134,P0082,3
13135,P0014,1
13136,P0063,1
13137,P0044,5
13138,P0052,2
13139,P0009,3
13140,P0050,2
13141,P0066,1
13142,P0006,1
13143,P0078,1
13144,P0044,1
13145,P0056,3
13146,P0033,5
13147,P0086,3
13148,P0011,3
13149,P0068,4
13150,P0094,4
13151,P0043,2
13152,P0035,1
13153,P0016,2
13154,P0025,4
13155,P0028,1
13156,P0087,1
13157,P0026,1
13158,P0056,4
13159,P0051,3
13160,P0047,5
13161,P0094,2
13162,P0002,1
13163,P0018,4
13164,P0067,3
13165,P0044,4
13166,P0077,1
13167,P0009,4
13168,P0043,2
13169,P0056,1
13170,P0090,2
13171,P0098,1
13172,P0041,4
13173,P0071,2
13174,P0015,4
13175,P0057,2
13176,P0083,2
13177,P0079,5
13178,P0013,4
13179,P0086,1
13180,P0048,1
13181,P0094,1
13182,P0061,1
13183,P0071,3
13184,P0022,5
13185,P0073,2
13186,P0008,4
13187,P0091,2
13188,P0043,1
13189,P0023,5
13190,P0095,5
13191,P0039,2
13192,P0076,2
13193,P0023,3
13194,P0022,1
13195,P0011,1
13196,P0075,4
13197,P0015,1
13198,P0083,2
13199,P0088,5
13200,P0014,4
13201,P0084,3
13202,P0037,3
13203,P0021,5
13204,P0074,4
13205,P0075,4
13206,P0078,1
13207,P0035,2
13208,P0065,3
13209,P0015,1
13210,P0038,3
13211,P0015,2
13212,P0037,3
13213,P0001,5
13214,P0097,1
13215,P0011,3
13216,P0028,4
13217,P0066,1
13218,P0047,1
13219,P0089,5
13220,P0091,1
13221,P0051,1
13222,P0074,3
13223,P0075,3
13224,P0025,1
13225,P0075,1
13226,P0016,3
13227,P0037,2
13228,P0022,1
13229,P0053,1
13230,P0042,5
13231,P0020,3
13232,P0001,5
13233,P0016,4
13234,P0021,1
13235,P0091,2
13236,P0004,4
13237,P0014,4
13238,P0058,5
13239,P0039,2
13240,P0006,3
13241,P0020,4
13242,P0007,4
13243,P0080,5
13244,P0065,4
13245,P0083,4
13246,P0039,1
13247,P0090,3
13248,P0040,3
13249,P0056,5
13250,P0080,3
13251,P0065,4
13252,P0066,2
13253,P0067,3
13254,P0051,4
13255,P0052,3
13256,P0047,1
13257,P0080,3
13258,P0039,2
13259,P0070,2
13260,P0010,3
13261,P0089,4
13262,P0070,3
13263,P0019,1
13264,P0060,4
13265,P0024,5
13266,P0077,3
13267,P0016,5
13268,P0032,4
13269,P0085,1
13270,P0050,4
13271,P0059,3
13272,P0086,3
13273,P0042,1
13274,P0078,5
13275,P0014,2
13276,P0054,4
13277,P0040,4
13278,P0035,1
13279,P0089,1
13280,P0082,3
13281,P0074,5
13282,P0016,5
13283,P0041,1
13284,P0025,4
13285,P0020,1
13286,P0093,3
13287,P0015,5
13288,P0072,1
13289,P0084,1
13290,P0004,5
13291,P0013,4
13292,P0013,3
13293,P0025,3
13294,P0008,4
13295,P0067,1
13296,P0041,5
13297,P0018,2
13298,P0028,4
13299,P0014,4
13300,P0046,5
13301,P0052,4
13302,P0069,3
13303,P0099,1
13304,P0022,3
13305,P0031,3
13306,P0038,3
13307,P0024,1
13308,P0070,3
13309,P0033,3
13310,P0092,2
13311,P0002,5
13312,P0094,3
13313,P0017,2
13314,P0019,4
13315,P0093,4
13316,P0095,1
13317,P0033,5
13318,P0051,5
13319,P0023,1
13320,P0051,3
13321,P0062,1
13322,P0011,1
13323,P0081,3
13324,P0032,1
13325,P0100,2
13326,P0021,4
13327,P0002,5
13328,P0018,4
13329,P0041,2
13330,P0032,4
13331,P0097,5
13332,P0033,3
13333,P0021,5
13334,P0031,4
13335,P0069,1
13336,P0055,3
13337,P0057,2
13338,P0006,3
13339,P0058,1
13340,P0061,4
13341,P0050,5
13342,P0004,5
13343,P0040,1
13344,P0099,3
13345,P0018,2
13346,P0080,1
13347,P0094,4
13348,P0026,4
13349,P0084,5
13350,P0082,1
13351,P0085,4
13352,P0085,1
13353,P0076,1
13354,P0097,4
13355,P0069,5
13356,P0064,1
13357,P0082,3
13358,P0091,2
13359,P0055,4
13360,P0091,3
13361,P0051,5
13362,P0061,4
13363,P0039,2
13364,P0007,2
13365,P0070,5
13366,P0090,4
13367,P0064,4
13368,P0063,4
13369,P0018,1
13370,P0010,1
13371,P0006,3
13372,P0058,3
13373,P0084,1
13374,P0044,4
13375,P0023,1
13376,P0038,3
13377,P0089,1
13378,P0007,1
13379,P0003,4
13380,P0031,4
13381,P0028,1
13382,P0090,1
13383,P0005,4
13384,P0048,3
13385,P0010,1
13386,P0003,5
13387,P0089,1
13388,P0087,1
13389,P0097,4
13390,P0077,4
13391,P0092,5
13392,P0064,3
13393,P0019,2
13394,P0037,5
13395,P0060,3
13396,P0018,3
13397,P0045,3
13398,P0036,4
13399,P0024,4
13400,P0056,1
13401,P0045,5
13402,P0038,4
13403,P0009,4
13404,P0056,4
13405,P0096,1
13406,P0086,4
13407,P0069,4
13408,P0076,4
13409,P0086,2
13410,P0027,1
13411,P0076,5
13412,P0023,2
13413,P0063,2
13414,P0056,5
13415,P0097,2
13416,P0093,3
13417,P0097,5
13418,P0091,1
13419,P0092,3
13420,P0030,2
13421,P0075,1
13422,P0071,5
13423,P0041,2
13424,P0090,1
13425,P0024,3
13426,P0029,2
13427,P0072,4
13428,P0085,2
13429,P0014,3
13430,P0071,5
13431,P0022,4
13432,P0066,5
13433,P0074,2
13434,P0025,2
13435,P0049,4
13436,P0083,4
13437,P0025,3
13438,P0086,1
13439,P0081,5
13440,P0022,5
13441,P0100,1
13442,P0059,2
13443,P0071,1
13444,P0084,3
13445,P0055,5
13446,P0067,5
13447,P0003,3
13448,P0062,3
13449,P0095,4
13450,P0006,4
13451,P0036,5
13452,P0024,5
13453,P0084,5
13454,P0030,1
13455,P0046,1
13456,P0059,2
13457,P0099,2
13458,P0084,3
13459,P0030,4
13460,P0011,2
13461,P0067,1
13462,P0079,5
13463,P0078,2
13464,P0048,4
13465,P0075,1
13466,P0031,1
13467,P0010,5
13468,P0011,5
13469,P0093,1
13470,P0055,2
13471,P0088,3
13472,P0075,4
13473,P0076,1
13474,P0024,1
13475,P0087,4
13476,P0011,2
13477,P0084,1
13478,P0025,4
13479,P0041,2
13480,P0032,4
13481,P0040,1
13482,P0091,2
13483,P0060,3
13484,P0093,3
13485,P0008,5
13486,P0045,3
13487,P0001,5
13488,P0061,1
13489,P0084,3
13490,P0001,1
13491,P0064,4
13492,P0062,4
13493,P0048,4
13494,P0001,1
13495,P0093,4
13496,P0072,4
13497,P0071,2
13498,P0100,5
13499,P0039,4
13500,P0073,3
13501,P0037,5
13502,P0085,4
13503,P0074,2
13504,P0079,4
13505,P0079,1
13506,P0052,2
13507,P0026,3
13508,P0045,2
13509,P0059,4
13510,P0049,5
13511,P0065,4
13512,P0054,2
13513,P0091,2
13514,P0054,1
13515,P0017,5
13516,P0099,2
13517,P0010,2
13518,P0031,3
13519,P0070,3
13520,P0002,3
13521,P0042,1
13522,P0075,5
13523,P0046,1
13524,P0010,4
13525,P0079,5
13526,P0100,3
13527,P0033,1
13528,P0071,5
13529,P0036,4
13530,P0095,5
13531,P0046,4
13532,P0036,2
13533,P0096,5
13534,P0022,4
13535,P0021,1
13536,P0048,5
13537,P0075,2
13538,P0043,3
13539,P0044,1
13540,P0013,1
13541,P0026,1
13542,P0025,1
13543,P0091,4
13544,P0005,4
13545,P0096,3
13546,P0042,5
13547,P0079,3
13548,P0009,5
13549,P0045,3
13550,P0038,2
13551,P0013,5
13552,P0075,2
13553,P0053,1
13554,P0027,1
13555,P0085,3
13556,P0089,4
13557,P0046,1
13558,P0015,2
13559,P0096,3
13560,P0091,4
13561,P0013,1
13562,P0004,5
13563,P0077,5
13564,P0053,4
13565,P0064,1
13566,P0040,4
13567,P0044,3
13568,P0014,5
13569,P0087,2
13570,P0030,4
13571,P0055,3
13572,P0030,5
13573,P0052,1
13574,P0097,3
13575,P0046,3
13576,P0094,4
13577,P0078,5
13578,P0002,1
13579,P0043,3
13580,P0094,5
13581,P0004,2
13582,P0033,1
13583,P0009,3
13584,P0063,4
13585,P0031,1
13586,P0064,2
13587,P0019,4
13588,P0019,5
13589,P0031,5
13590,P0034,1
13591,P0018,2
13592,P0054,4
13593,P0090,4
13594,P0063,3
13595,P0065,3
13596,P0060,1
13597,P0006,2
13598,P0091,1
13599,P0026,1
13600,P0087,3
13601,P0023,1
13602,P0028,1
13603,P0082,5
13604,P0070,5
13605,P0015,3
13606,P0018,4
13607,P0067,3
13608,P0011,3
13609,P0057,4
13610,P0009,2
13611,P0068,5
13612,P0080,5
13613,P0084,1
13614,P0093,5
13615,P0073,3
13616,P0097,2
13617,P0030,4
13618,P0046,3
13619,P0040,1
13620,P0087,4
13621,P0057,2
13622,P0095,5
13623,P0088,2
13624,P0096,5
13625,P0041,3
13626,P0018,1
13627,P0016,4
13628,P0010,2
13629,P0021,3
13630,P0057,3
13631,P0096,2
13632,P0041,2
13633,P0075,1
13634,P0055,3
13635,P0032,2
13636,P0097,5
13637,P0064,3
13638,P0028,1
13639,P0010,3
13640,P0012,3
13641,P0040,1
13642,P0078,1
13643,P0027,2
13644,P0031,3
13645,P0014,2
13646,P0003,3
13647,P0069,4
13648,P0065,1
13649,P0052,1
13650,P0021,4
13651,P0031,5
13652,P0007,5
13653,P0056,4
13654,P0094,3
13655,P0099,1
13656,P0043,3
13657,P0075,1
13658,P0034,2
13659,P0087,5
13660,P0004,1
13661,P0004,5
13662,P0031,3
13663,P0069,1
13664,P0013,5
13665,P0066,1
13666,P0003,3
13667,P0032,1
13668,P0091,3
13669,P0054,1
13670,P0039,2
13671,P0071,1
13672,P0048,1
13673,P0092,4
13674,P0012,3
13675,P0087,1
13676,P0005,3
13677,P0006,3
13678,P0017,1
13679,P0009,3
13680,P0065,4
13681,P0020,5
13682,P0039,5
13683,P0010,2
13684,P0091,2
13685,P0033,2
13686,P0004,4
13687,P0070,4
13688,P0012,5
13689,P0058,2
13690,P0006,4
13691,P0018,5
13692,P0067,5
13693,P0034,5
13694,P0055,3
13695,P0009,4
13696,P0055,2
13697,P0082,5
13698,P0071,4
13699,P0061,5
13700,P0069,2
13701,P0058,1
13702,P0083,5
13703,P0081,2
13704,P0025,3
13705,P0024,2
13706,P0098,2
13707,P0009,5
13708,P0037,1
13709,P0073,4
13710,P0078,1
13711,P0074,3
13712,P0062,4
13713,P0002,2
13714,P0027,4
13715,P0086,1
13716,P0017,4
13717,P0003,1
13718,P0036,2
13719,P0025,3
13720,P0083,1
13721,P0040,2
13722,P0086,4
13723,P0064,2
13724,P0033,5
13725,P0028,3
13726,P0093,5
13727,P0027,1
13728,P0040,2
13729,P0040,3
13730,P0017,5
13731,P0014,1
13732,P0006,5
13733,P0053,2
13734,P0047,4
13735,P0009,4
13736,P0006,5
13737,P0003,3
13738,P0038,2
13739,P0051,4
13740,P0001,3
13741,P0009,2
13742,P0002,4
13743,P0081,3
13744,P0038,2
13745,P0015,1
13746,P0026,3
13747,P0016,3
13748,P0031,5
13749,P0044,3
13750,P0047,3
13751,P0043,4
13752,P0096,5
13753,P0059,1
13754,P0074,3
13755,P0039,1
13756,P0018,5
13757,P0007,5
13758,P0093,3
13759,P0061,1
13760,P0098,3
13761,P0019,4
13762,P0088,2
13763,P0088,1
13764,P0017,5
13765,P0087,4
13766,P0030,5
13767,P0077,5
13768,P0046,5
13769,P0055,4
13770,P0097,4
13771,P0089,2
13772,P0060,2
13773,P0017,1
13774,P0085,2
13775,P0011,2
13776,P0063,1
13777,P0049,3
13778,P0100,2
13779,P0010,2
13780,P0091,2
13781,P0067,2
13782,P0098,5
13783,P0077,5
13784,P0098,2
13785,P0072,1
13786,P0075,5
13787,P0071,4
13788,P0064,1
13789,P0092,2
13790,P0071,3
13791,P0059,1
13792,P0063,5
13793,P0055,2
13794,P0061,4
13795,P0095,1
13796,P0057,3
13797,P0048,1
13798,P0009,1
13799,P0028,3
13800,P0065,2
13801,P0062,5
13802,P0060,4
13803,P0085,4
13804,P0010,4
13805,P0017,5
13806,P0028,3
13807,P0078,4
13808,P0069,1
13809,P0011,4
13810,P0069,2
13811,P0074,4
13812,P0029,1
13813,P0079,2
13814,P0059,4
13815,P0083,3
13816,P0082,4
13817,P0021,5
13818,P0006,5
13819,P0036,4
13820,P0065,4
13821,P0061,2
13822,P0029,4
13823,P0005,5
13824,P0036,1
13825,P0047,3
13826,P0015,2
13827,P0076,4
13828,P0033,2
13829,P0041,5
13830,P0044,1
13831,P0095,5
13832,P0065,5
13833,P0053,2
13834,P0066,2
13835,P0011,2
13836,P0083,1
13837,P0095,5
13838,P0059,4
13839,P0093,1
13840,P0029,1
13841,P0036,5
13842,P0015,5
13843,P0069,5
13844,P0072,2
13845,P0088,3
13846,P0004,4
13847,P0064,4
13848,P0075,1
13849,P0085,4
13850,P0052,3
13851,P0100,1
13852,P0040,5
13853,P0094,4
13854,P0087,2
13855,P0006,1
13856,P0032,1
13857,P0081,5
13858,P0082,5
13859,P0014,4
13860,P0045,2
13861,P0063,4
13862,P0041,4
13863,P0066,5
13864,P0043,2
13865,P0080,5
13866,P0025,1
13867,P0073,4
13868,P0014,5
13869,P0099,5
13870,P0070,4
13871,P0082,1
13872,P0042,1
13873,P0031,4
13874,P0085,4
13875,P0051,5
13876,P0093,5
13877,P0018,1
13878,P0005,2
13879,P0047,4
13880,P0036,5
13881,P0040,1
13882,P0077,3
13883,P0025,2
13884,P0099,3
13885,P0031,2
13886,P0075,5
13887,P0024,3
13888,P0058,4
13889,P0011,3
13890,P0087,5
13891,P0073,1
13892,P0041,4
13893,P0033,5
13894,P0004,1
13895,P0053,4
13896,P0030,5
13897,P0067,2
13898,P0041,2
13899,P0054,3
13900,P0059,1
13901,P0002,5
13902,P0018,5
13903,P0007,4
13904,P0095,5
13905,P0060,4
13906,P0082,1
13907,P0010,2
13908,P0099,1
13909,P0046,1
13910,P0026,5
13911,P0059,1
13912,P0072,5
13913,P0085,2
13914,P0036,3
13915,P0024,5
13916,P0008,1
13917,P0088,5
13918,P0045,5
13919,P0046,3
13920,P0088,3
13921,P0084,3
13922,P0045,5
13923,P0093,4
13924,P0044,5
13925,P0097,5
13926,P0029,1
13927,P0087,3
13928,P0041,5
13929,P0035,2
13930,P0037,2
13931,P0098,3
13932,P0005,4
13933,P0058,3
13934,P0098,5
13935,P0067,4
13936,P0091,4
13937,P0076,2
13938,P0087,4
13939,P0053,1
13940,P0059,2
13941,P0060,1
13942,P0090,2
13943,P0065,1
13944,P0068,5
13945,P0069,1
13946,P0076,4
13947,P0022,4
13948,P0083,4
13949,P0092,3
13950,P0094,1
13951,P0018,3
13952,P0014,5
13953,P0098,5
13954,P0005,4
13955,P0095,3
13956,P0005,2
13957,P0059,1
13958,P0100,5
13959,P0018,4
13960,P0087,5
13961,P0086,1
13962,P0002,2
13963,P0036,4
13964,P0003,5
13965,P0099,2
13966,P0097,3
13967,P0080,2
13968,P0040,4
13969,P0064,1
13970,P0098,2
13971,P0009,4
13972,P0016,5
13973,P0023,5
13974,P0038,4
13975,P0052,1
13976,P0014,3
13977,P0089,1
13978,P0057,3
13979,P0047,3
13980,P0086,4
13981,P0063,5
13982,P0069,1
13983,P0089,2
13984,P0002,4
13985,P0036,2
13986,P0013,1
13987,P0003,3
13988,P0089,2
13989,P0040,1
13990,P0071,4
13991,P0055,3
13992,P0053,4
13993,P0062,2
13994,P0011,3
13995,P0067,4
13996,P0054,5
13997,P0033,5
13998,P0035,3
13999,P0020,3
14000,P0056,2
14001,P0017,2
14002,P0099,1
14003,P0038,4
14004,P0039,5
14005,P0064,2
14006,P0008,4
14007,P0090,2
14008,P0034,1
14009,P0073,3
14010,P0071,5
14011,P0054,4
14012,P0061,4
14013,P0011,4
14014,P0015,2
14015,P0003,1
14016,P0016,5
14017,P0065,3
14018,P0060,1
14019,P0060,4
14020,P0100,5
14021,P0002,3
14022,P0030,4
14023,P0032,3
14024,P0021,1
14025,P0042,1
14026,P0060,3
14027,P0100,4
14028,P0007,4
14029,P0089,3
14030,P0037,4
14031,P0085,4
14032,P0038,2
14033,P0029,1
14034,P0097,5
14035,P0004,5
14036,P0060,4
14037,P0032,5
14038,P0018,3
14039,P0040,4
14040,P0049,3
14041,P0085,2
14042,P0055,3
14043,P0099,3
14044,P0068,3
14045,P0073,2
14046,P0079,3
14047,P0062,3
14048,P0085,5
14049,P0033,4
14050,P0077,4
14051,P0087,4
14052,P0008,2
14053,P0097,5
14054,P0028,2
14055,P0082,5
14056,P0100,5
14057,P0008,1
14058,P0034,4
14059,P0030,2
14060,P0066,2
14061,P0013,4
14062,P0060,4
14063,P0057,5
14064,P0080,3
14065,P0077,1
14066,P0095,4
14067,P0065,1
14068,P0076,1
14069,P0074,3
14070,P0019,3
14071,P0034,1
14072,P0052,2
14073,P0074,5
14074,P0021,2
14075,P0037,4
14076,P0060,2
14077,P0003,5
14078,P0037,4
14079,P0068,5
14080,P0016,5
14081,P0014,2
14082,P0088,2
14083,P0025,5
14084,P0008,2
14085,P0012,2
14086,P0066,5
14087,P0055,5
14088,P0099,5
14089,P0037,4
14090,P0032,2
14091,P0018,2
14092,P0032,3
14093,P0011,3
14094,P0034,4
14095,P0046,5
14096,P0089,4
14097,P0049,2
14098,P0048,5
14099,P0013,4
14100,P0066,4
14101,P0016,1
14102,P0022,1
14103,P0060,2
14104,P0048,3
14105,P0077,4
14106,P0011,3
14107,P0061,4
14108,P0008,3
14109,P0003,5
14110,P0032,1
14111,P0035,5
14112,P0031,3
14113,P0098,2
14114,P0059,4
14115,P0035,1
14116,P0026,3
14117,P0094,5
14118,P0020,2
14119,P0046,4
14120,P0049,2
14121,P0088,4
14122,P0061,2
14123,P0038,3
14124,P0004,1
14125,P0089,4
14126,P0043,1
14127,P0027,1
14128,P0049,1
14129,P0018,2
14130,P0041,4
14131,P0012,4
14132,P0084,3
14133,P0086,4
14134,P0020,1
14135,P0027,5
14136,P0016,4
14137,P0010,1
14138,P0044,3
14139,P0034,5
14140,P0014,1
14141,P0082,5
14142,P0009,1
14143,P0015,1
14144,P0076,1
14145,P0004,5
14146,P0082,1
14147,P0018,4
14148,P0004,4
14149,P0049,3
14150,P0002,5
14151,P0063,3
14152,P0014,3
14153,P0032,3
14154,P0095,3
14155,P0052,2
14156,P0084,1
14157,P0075,1
14158,P0027,1
14159,P0007,4
14160,P0005,5
14161,P0047,3
14162,P0017,4
14163,P0023,2
14164,P0010,4
14165,P0087,3
14166,P0040,2
14167,P0034,1
14168,P0021,3
14169,P0083,2
14170,P0055,2
14171,P0057,3
14172,P0084,5
14173,P0032,5
14174,P0096,5
14175,P0097,4
14176,P0047,2
14177,P0026,1
14178,P0072,4
14179,P0034,2
14180,P0086,2
14181,P0018,1
14182,P0041,4
14183,P0100,4
14184,P0055,3
14185,P0016,4
14186,P0016,5
14187,P0053,1
14188,P0014,1
14189,P0088,4
14190,P0041,1
14191,P0086,5
14192,P0098,4
14193,P0080,1
14194,P0074,1
14195,P0092,4
14196,P0079,1
14197,P0040,2
14198,P0035,3
14199,P0095,1
14200,P0019,2
14201,P0053,3
14202,P0090,1
14203,P0011,1
14204,P0069,4
14205,P0036,3
14206,P0043,2
14207,P0041,2
14208,P0027,4
14209,P0057,4
14210,P0098,3
14211,P0100,2
14212,P0041,3
14213,P0069,5
14214,P0020,3
14215,P0052,4
14216,P0068,3
14217,P0017,2
14218,P0093,4
14219,P0083,3
14220,P0080,1
14221,P0048,3
14222,P0008,2
14223,P0069,3
14224,P0014,4
14225,P0035,4
14226,P0079,3
14227,P0075,1
14228,P0085,1
14229,P0040,4
14230,P0005,1
14231,P0024,2
14232,P0025,5
14233,P0018,3
14234,P0025,5
14235,P0045,3
14236,P0072,2
14237,P0048,5
14238,P0076,5
14239,P0030,4
14240,P0045,3
14241,P0066,3
14242,P0008,5
14243,P0089,5
14244,P0027,4
14245,P0086,3
14246,P0095,5
14247,P0081,2
14248,P0043,1
14249,P0083,3
14250,P0022,1
14251,P0066,3
14252,P0067,3
14253,P0004,2
14254,P0044,5
14255,P0004,2
14256,P0064,2
14257,P0041,1
14258,P0006,1
14259,P0064,4
14260,P0092,3
14261,P0086,2
14262,P0066,1
14263,P0012,2
14264,P0075,2
14265,P0088,5
14266,P0081,4
14267,P0058,4
14268,P0028,3
14269,P0047,3
14270,P0034,3
14271,P0038,2
14272,P0017,2
14273,P0046,2
14274,P0024,5
14275,P0036,3
14276,P0091,3
14277,P0090,4
14278,P0061,5
14279,P0064,4
14280,P0063,4
14281,P0062,3
14282,P0033,1
14283,P0037,3
14284,P0100,4
14285,P0036,4
14286,P0073,2
14287,P0050,3
14288,P0034,4
14289,P0076,3
14290,P0032,5
14291,P0005,4
14292,P0040,2
14293,P0055,5
14294,P0037,2
14295,P0007,3
14296,P0007,1
14297,P0056,5
14298,P0002,1
14299,P0050,4
14300,P0073,4
14301,P0069,1
14302,P0066,1
14303,P0018,1
14304,P0050,5
14305,P0039,5
14306,P0070,4
14307,P0056,5
14308,P0017,3
14309,P0095,3
14310,P0086,2
14311,P0059,5
14312,P0047,5
14313,P0047,2
14314,P0027,5
14315,P0064,5
14316,P0060,2
14317,P0076,1
14318,P0030,4
14319,P0072,3
14320,P0046,2
14321,P0084,1
14322,P0038,2
14323,P0084,5
14324,P0049,2
14325,P0003,4
14326,P0075,3
14327,P0013,5
14328,P0018,3
14329,P0016,5
14330,P0003,4
14331,P0033,1
14332,P0004,2
14333,P0060,3
14334,P0021,5
14335,P0047,5
14336,P0033,1
14337,P0046,1
14338,P0094,3
14339,P0026,3
14340,P0078,4
14341,P0056,5
14342,P0006,5
14343,P0012,5
14344,P0097,1
14345,P0056,3
14346,P0008,5
14347,P0074,3
14348,P0079,2
14349,P0029,3
14350,P0019,3
14351,P0081,4
14352,P0096,3
14353,P0033,1
14354,P0060,2
14355,P0004,2
14356,P0057,3
14357,P0073,2
14358,P0019,3
14359,P0051,3
14360,P0018,1
14361,P0047,4
14362,P0086,1
14363,P0014,5
14364,P0091,1
14365,P0062,4
14366,P0038,2
14367,P0026,1
14368,P0016,2
14369,P0088,5
14370,P0051,3
14371,P0100,5
14372,P0008,3
14373,P0028,2
14374,P0017,3
14375,P0048,4
14376,P0008,5
14377,P0084,3
14378,P0030,3
14379,P0096,5
14380,P0088,1
14381,P0089,4
14382,P0100,2
14383,P0075,1
14384,P0039,2
14385,P0032,5
14386,P0087,2
14387,P0082,1
14388,P0077,1
14389,P0066,1
14390,P0068,2
14391,P0034,4
14392,P0035,3
14393,P0020,2
14394,P0059,1
14395,P0072,5
14396,P0074,1
14397,P0046,3
14398,P0020,3
14399,P0088,3
14400,P0032,4
14401,P0055,5
14402,P0012,5
14403,P0064,5
14404,P0076,2
14405,P0034,4
14406,P0073,4
14407,P0054,1
14408,P0093,4
14409,P0034,1
14410,P0044,3
14411,P0040,1
14412,P0078,4
14413,P0090,1
14414,P0096,5
14415,P0046,3
14416,P0092,1
14417,P0080,4
14418,P0046,2
14419,P0059,4
14420,P0094,2
14421,P0065,2
14422,P0015,4
14423,P0023,4
14424,P0058,2
14425,P0093,3
14426,P0025,2
14427,P0093,2
14428,P0014,4
14429,P0064,3
14430,P0091,4
14431,P0037,2
14432,P0088,1
14433,P0094,4
14434,P0085,5
14435,P0019,5
14436,P0057,1
14437,P0094,3
14438,P0014,4
14439,P0068,1
14440,P0030,4
14441,P0017,5
14442,P0019,5
14443,P0088,2
14444,P0036,4
14445,P0004,5
14446,P0021,5
14447,P0028,4
14448,P0077,4
14449,P0027,3
14450,P0051,2
14451,P0086,2
14452,P0017,5
14453,P0061,5
14454,P0050,5
14455,P0014,4
14456,P0060,2
14457,P0053,4
14458,P0035,5
14459,P0091,1
14460,P0004,5
14461,P0099,3
14462,P0086,3
14463,P0036,3
14464,P0006,3
14465,P0036,1
14466,P0094,5
14467,P0050,5
14468,P0044,2
14469,P0085,5
14470,P0047,3
14471,P0013,4
14472,P0011,5
14473,P0021,2
14474,P0071,5
14475,P0049,2
14476,P0030,4
14477,P0065,2
14478,P0011,5
14479,P0016,1
14480,P0003,1
14481,P0045,4
14482,P0001,3
14483,P0018,1
14484,P0091,3
14485,P0017,5
14486,P0069,5
14487,P0092,3
14488,P0078,2
14489,P0021,4
14490,P0005,3
14491,P0062,4
14492,P0100,5
14493,P0084,4
14494,P0038,1
14495,P0087,3
14496,P0082,3
14497,P0044,2
14498,P0076,2
14499,P0046,2
14500,P0022,1
14501,P0068,4
14502,P0092,5
14503,P0018,2
14504,P0057,1
14505,P0100,2
14506,P0054,3
14507,P0063,4
14508,P0062,3
14509,P0035,4
14510,P0024,1
14511,P0027,5
14512,P0080,4
14513,P0027,1
14514,P0041,4
14515,P0090,4
14516,P0034,3
14517,P0028,1
14518,P0097,2
14519,P0030,1
14520,P0082,1
14521,P0059,1
14522,P0025,1
14523,P0094,2
14524,P0018,4
14525,P0092,5
14526,P0057,4
14527,P0067,3
14528,P0028,5
14529,P0078,5
14530,P0054,3
14531,P0099,5
14532,P0096,4
14533,P0075,1
14534,P0024,1
14535,P0011,3
14536,P0045,1
14537,P0016,2
14538,P0006,3
14539,P0002,2
14540,P0018,5
14541,P0049,1
14542,P0001,4
14543,P0063,2
14544,P0057,1
14545,P0097,5
14546,P0022,1
14547,P0009,3
14548,P0033,2
14549,P0025,4
14550,P0081,4
14551,P0081,5
14552,P0033,2
14553,P0090,2
14554,P0067,5
14555,P0050,4
14556,P0073,5
14557,P0086,2
14558,P0049,4
14559,P0044,3
14560,P0028,4
14561,P0064,2
14562,P0009,2
14563,P0047,4
14564,P0046,5
14565,P0061,5
14566,P0032,4
14567,P0015,3
14568,P0004,2
14569,P0046,1
14570,P0024,1
14571,P0001,3
14572,P0072,2
14573,P0073,3
14574,P0072,2
14575,P0025,5
14576,P0009,4
14577,P0072,2
14578,P0059,1
14579,P0029,4
14580,P0004,3
14581,P0086,4
14582,P0073,5
14583,P0047,2
14584,P0007,1
14585,P0061,3
14586,P0080,3
14587,P0027,3
14588,P0030,5
14589,P0060,3
14590,P0058,1
14591,P0030,5
14592,P0014,5
14593,P0017,4
14594,P0079,3
14595,P0061,3
14596,P0025,5
14597,P0036,4
14598,P0011,2
14599,P0095,3
14600,P0040,2
14601,P0067,5
14602,P0044,3
14603,P0007,1
14604,P0099,5
14605,P0021,2
14606,P0088,4
14607,P0089,4
14608,P0059,1
14609,P0086,3
14610,P0048,4
14611,P0078,2
14612,P0082,4
14613,P0090,5
14614,P0004,3
14615,P0068,1
14616,P0020,4
14617,P0053,1
14618,P0070,3
14619,P0092,1
14620,P0003,5
14621,P0001,2
14622,P0078,3
14623,P0008,1
14624,P0061,1
14625,P0020,1
14626,P0023,2
14627,P0004,1
14628,P0072,5
14629,P0084,4
14630,P0081,4
14631,P0062,2
14632,P0011,1
14633,P0021,4
14634,P0097,3
14635,P0016,5
14636,P0067,1
14637,P0075,3
14638,P0097,3
14639,P0036,3
14640,P0045,4
14641,P0024,4
14642,P0032,1
14643,P0077,5
14644,P0083,4
14645,P0090,4
14646,P0042,4
14647,P0073,4
14648,P0053,1
14649,P0099,1
14650,P0005,3
14651,P0017,1
14652,P0031,3
14653,P0027,2
14654,P0010,3
14655,P0042,1
14656,P0080,1
14657,P0100,1
14658,P0080,2
